algorithm,graph_size,nodes,edges,execution_time_ms,memory_usage_mb,path_length,iterations,complexity,source,timestamp
Floyd-Warshall,small,52,192,1292.436,0.006,6,77,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,53,246,1257.657,0.008,5,76,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.424347
Floyd-Warshall,small,55,217,1152.854,0.008,5,80,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.424347
Floyd-Warshall,small,55,67,625.535,0.003,5,111,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.424347
Floyd-Warshall,small,57,183,1430.699,0.006,5,98,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,57,37,454.503,0.002,5,124,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.424347
Floyd-Warshall,small,58,178,1339.505,0.006,6,103,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,67,92,857.051,0.004,5,149,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,67,220,1262.441,0.008,6,164,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,71,50,597.657,0.003,7,122,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.424347
Floyd-Warshall,small,73,242,1280.564,0.008,5,123,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.424347
Floyd-Warshall,small,75,208,1285.824,0.007,5,159,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.424347
Floyd-Warshall,small,76,209,1587.094,0.008,7,193,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,76,96,807.985,0.004,6,147,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,76,155,931.524,0.005,5,167,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,76,242,1756.703,0.008,6,162,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,77,209,1356.023,0.007,6,177,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.424347
Floyd-Warshall,small,77,230,1505.483,0.008,7,197,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.424347
Floyd-Warshall,small,78,84,754.685,0.004,5,126,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.424347
Floyd-Warshall,small,82,213,1694.091,0.007,7,191,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.424347
Floyd-Warshall,small,84,83,720.308,0.004,5,162,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,84,242,1398.259,0.009,8,153,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,84,136,1133.014,0.005,5,129,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.424347
Floyd-Warshall,small,84,22,576.692,0.002,5,134,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.424347
Floyd-Warshall,small,87,89,813.553,0.004,5,219,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,89,34,727.914,0.002,8,162,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,89,197,1407.549,0.008,7,225,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,90,196,1404.913,0.007,9,163,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,91,147,1221.732,0.006,7,130,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,92,257,1720.558,0.009,9,232,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.424347
Floyd-Warshall,small,94,242,1982.309,0.009,5,152,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,98,271,2161.426,0.01,8,144,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.424347
Floyd-Warshall,small,98,280,2159.942,0.009,8,234,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.424347
Floyd-Warshall,small,99,191,1198.943,0.007,8,196,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,100,256,1605.773,0.008,7,235,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Floyd-Warshall,small,100,174,1186.812,0.007,9,198,O(V³),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.422831
Johnson,large,1015,23542,49973.81,0.436,16,1051,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,1022,35862,92155.313,0.667,18,994,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,1077,46393,117509.23,0.804,6,1505,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,1136,46416,137435.443,0.715,16,1287,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,1229,34259,80569.426,0.535,20,1262,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,1412,8472,24135.785,0.148,17,1801,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,1560,44989,93853.571,0.706,10,2053,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.436871
Johnson,large,1588,23597,67155.633,0.411,18,2194,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,1631,25322,56276.301,0.436,6,1712,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,1644,30193,78629.703,0.495,9,1611,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,1644,32539,73835.858,0.573,9,2536,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.436871
Johnson,large,1799,13557,39209.276,0.26,13,1668,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,1817,27380,81462.494,0.507,12,2645,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,1916,37263,104124.218,0.6,5,2393,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,2015,25901,75877.274,0.411,5,2373,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.436871
Johnson,large,2150,11131,30343.829,0.199,14,2343,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,2338,32223,93527.442,0.615,13,3762,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,2437,13155,38267.89,0.235,5,3791,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.436871
Johnson,large,2449,15549,44903.524,0.297,10,3548,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,2609,35458,84313.192,0.62,19,3097,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,2662,9228,24776.206,0.173,12,3940,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,2729,10158,26284.732,0.199,8,4557,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,2753,41224,127133.181,0.739,13,3700,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,2839,20754,47195.327,0.362,5,3343,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,3144,23849,77302.947,0.424,18,3053,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,3155,32181,83186.377,0.542,19,3539,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,3310,49173,122739.502,0.914,6,4917,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,3433,13476,46381.964,0.235,8,4749,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,3434,12399,37138.178,0.236,13,3301,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,3442,21955,54674.001,0.368,6,3181,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,3577,28998,71550.361,0.562,6,4168,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,3803,20739,64279.066,0.395,7,4985,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,4094,40065,94836.128,0.702,8,3765,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,4112,45387,120693.642,0.743,6,5866,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,4515,26390,76553.044,0.527,6,6178,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,large,4630,45368,106173.307,0.785,5,6861,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,4699,31990,87216.573,0.553,19,7234,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,5106,34772,89853.154,0.573,19,8366,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,5112,32969,78160.141,0.623,12,6879,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.436871
Johnson,large,5161,45908,115878.484,0.808,19,6378,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,5348,34454,116120.919,0.677,6,5631,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,5573,34751,86295.145,0.627,5,9188,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,5600,5559,29664.199,0.135,6,6763,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,5772,49603,145245.092,0.829,11,6733,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.436871
Johnson,large,5783,24261,80375.177,0.427,7,6940,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,large,5881,8424,31054.913,0.205,11,8454,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,5983,41097,132656.038,0.814,10,5640,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,large,6001,7609,34340.444,0.185,18,5528,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.436871
Johnson,large,6005,40001,111282.15,0.713,7,8851,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,6584,6098,30104.18,0.164,10,9378,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,6601,26346,72758.188,0.532,17,6527,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,6613,9209,41397.316,0.219,16,6285,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.436871
Johnson,large,6819,45824,114217.618,0.815,6,8556,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,7155,44295,112724.927,0.73,11,10977,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,7177,48236,141760.053,0.87,6,6544,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,7203,47530,145943.708,0.908,9,7331,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,7212,43093,122893.294,0.72,6,11605,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.436871
Johnson,large,7370,5979,29917.231,0.168,16,9412,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,7540,37463,101512.158,0.658,11,12304,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,7549,35198,117350.621,0.62,17,9535,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,7595,34660,96198.74,0.629,20,10787,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,7641,15352,64487.106,0.34,8,9296,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,7705,45401,107904.058,0.875,18,7101,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.436871
Johnson,large,7743,36374,122680.897,0.728,6,9463,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,7946,15970,62428.283,0.319,20,10668,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,8027,35512,113169.697,0.679,7,8535,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,8064,46614,162924.257,0.782,13,11009,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.436871
Johnson,large,8207,38089,126409.424,0.672,8,12756,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,8328,31632,88714.913,0.551,10,11153,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,large,8330,48891,151995.203,0.822,19,9490,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,8516,49885,158962.052,0.925,13,11875,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,8556,40614,138253.895,0.699,10,14367,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.436871
Johnson,large,8576,16303,51146.02,0.348,20,13727,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,8836,42106,151777.722,0.761,13,11936,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,9048,14749,47729.779,0.295,18,9375,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,9173,25092,95654.89,0.521,17,11189,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,9181,43070,108438.295,0.869,8,15091,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.434871
Johnson,large,9236,45746,127661.926,0.899,5,11794,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.436871
Johnson,large,9283,27332,75949.734,0.581,13,10001,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,9367,48941,148398.007,0.944,11,12436,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,9372,44117,116082.693,0.764,5,10744,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,large,9540,19113,82568.362,0.403,17,15794,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,large,9984,23757,68358.63,0.488,18,15125,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.435871
Johnson,medium,125,2793,6438.595,0.046,12,166,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.431872
Johnson,medium,143,3948,9900.147,0.064,12,199,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,medium,150,2647,5689.572,0.043,5,199,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,medium,176,4684,13869.307,0.078,8,219,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,medium,184,3620,9224.523,0.057,10,302,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,medium,191,687,2041.318,0.014,10,214,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.432871
Johnson,medium,209,3127,7049.553,0.05,13,349,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.432871
Johnson,medium,222,2708,8061.499,0.044,19,359,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.432871
Johnson,medium,223,4091,10927.041,0.064,15,346,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,medium,226,4573,11372.81,0.085,7,318,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,medium,265,4560,14208.87,0.076,8,438,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,medium,275,3134,8245.818,0.053,13,367,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,medium,281,4858,14292.325,0.092,10,426,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.432871
Johnson,medium,292,2989,9511.466,0.053,13,460,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.431872
Johnson,medium,297,2980,6885.109,0.052,17,490,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.431872
Johnson,medium,298,709,2802.695,0.015,15,294,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.432871
Johnson,medium,307,4760,13816.18,0.089,10,293,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,medium,311,379,1830.779,0.009,8,448,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,medium,334,1299,3967.28,0.024,12,365,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,medium,337,2115,5295.099,0.038,16,328,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.431872
Johnson,medium,360,2514,7993.887,0.043,8,440,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.431872
Johnson,medium,362,1351,4092.677,0.028,14,563,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,medium,381,3047,8626.857,0.057,20,585,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,medium,383,4776,12783.433,0.089,11,429,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.431872
Johnson,medium,439,772,2948.755,0.018,17,681,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.432871
Johnson,medium,444,1684,5830.055,0.032,6,682,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.432871
Johnson,medium,452,4326,12725.894,0.082,20,741,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.432871
Johnson,medium,455,2263,7402.595,0.046,6,745,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.431872
Johnson,medium,468,2462,6422.511,0.05,6,720,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,medium,473,4348,13560.863,0.082,6,726,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
Johnson,medium,483,1021,3798.346,0.019,20,440,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.432871
Johnson,medium,530,1609,4480.217,0.031,18,790,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.431872
Johnson,medium,531,2098,7247.662,0.043,16,642,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.432871
Johnson,medium,537,4462,13739.377,0.077,20,786,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.431872
Johnson,medium,538,2960,7730.483,0.052,11,817,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.432871
Johnson,medium,558,1072,4290.145,0.025,8,636,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.432871
Johnson,medium,565,1267,4575.094,0.026,5,780,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.432871
Johnson,medium,572,2260,7336.88,0.045,6,550,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.432871
Johnson,medium,578,3991,9486.357,0.077,10,802,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.432871
Johnson,medium,597,2783,9095.48,0.049,18,926,O(V²logV + VE),Academic Research & DIMACS Benchmarks,2025-11-19T20:43:57.433871
